,trend,residual,seasonality
0,,,0.00010284499339135456
1,,,-2.8100952554566687e-05
2,1.4367800000000004,0.00014228626771764855,-2.2286267717972638e-05
3,1.4385199999999998,0.002996518982726611,-0.00021651898272638423
4,1.44054,-0.00890406120960754,0.00016406120960756897
5,1.44306,-0.0018628449933913384,0.00010284499339135456
6,1.4450399999999999,0.00638810095255471,-2.8100952554566687e-05
7,1.4487399999999997,0.0007822862677182886,-2.2286267717972638e-05
8,1.4481799999999996,0.003236518982726851,-0.00021651898272638423
9,1.4456200000000001,0.004515938790392226,0.00016406120960756897
10,1.44174,-0.003342844993391486,0.00010284499339135456
11,1.4335200000000001,0.00510810095255454,-2.8100952554566687e-05
12,1.42528,0.004842286267717797,-2.2286267717972638e-05
13,1.4203400000000002,-0.010023481017273865,-0.00021651898272638423
14,1.4156599999999997,-0.006724061209607246,0.00016406120960756897
15,1.4111600000000002,0.0025371550066083993,0.00010284499339135456
16,1.40952,0.005708100952554474,-2.8100952554566687e-05
17,1.4069600000000002,0.0006622862677177245,-2.2286267717972638e-05
18,1.40148,0.0006365189827262491,-0.00021651898272638423
19,1.3970200000000002,-0.0008840612096076229,0.00016406120960756897
20,1.3947599999999998,-0.008462844993391056,0.00010284499339135456
21,1.3923599999999998,0.0005681009525547737,-2.8100952554566687e-05
22,1.38782,0.008502286267718016,-2.2286267717972638e-05
23,1.3838199999999996,0.006296518982726692,-0.00021651898272638423
24,1.3782999999999996,-0.004864061209607274,0.00016406120960756897
25,1.37484,-0.008542844993391358,0.00010284499339135456
26,1.3713999999999995,-0.006071899047444983,-2.8100952554566687e-05
27,1.37032,0.008702286267717994,-2.2286267717972638e-05
28,1.3694,0.003516518982726465,-0.00021651898272638423
29,1.36832,-0.00028406120960746697,0.00016406120960756897
30,1.3679000000000001,-0.006202844993391571,0.00010284499339135456
31,1.3654799999999998,-0.005551899047445129,-2.8100952554566687e-05
32,1.3641799999999997,0.01274228626771826,-2.2286267717972638e-05
33,1.3641199999999998,-0.003303481017273361,-0.00021651898272638423
34,1.3640999999999999,-0.0025640612096075265,0.00016406120960756897
35,1.3588399999999996,0.0025571550066089744,0.00010284499339135456
36,1.3573399999999998,0.0024881009525546953,-2.8100952554566687e-05
37,1.3561199999999998,-0.005497713732281775,-2.2286267717972638e-05
38,1.3563399999999997,-0.003023481017273303,-0.00021651898272638423
39,1.3556000000000001,-0.00016406120960779102,0.00016406120960756897
40,1.3575799999999998,0.004917155006608892,0.00010284499339135456
41,1.36096,-0.004831899047445297,-2.8100952554566687e-05
42,1.3614399999999998,-0.0009177137322817462,-2.2286267717972638e-05
43,1.36136,0.008856518982726587,-0.00021651898272638423
44,1.3627400000000003,-0.004904061209607758,0.00016406120960756897
45,1.3626599999999998,-0.0005628449933910375,0.00010284499339135456
46,1.3618599999999998,0.0011681009525547077,-2.8100952554566687e-05
47,1.36384,-0.003717713732281882,-2.2286267717972638e-05
48,1.3666599999999998,-0.00044348101727327663,-0.00021651898272638423
49,1.3675799999999998,0.000155938790392529,0.00016406120960756897
50,1.371,0.005197155006608728,0.00010284499339135456
51,1.3725599999999998,-0.004931899047445286,-2.8100952554566687e-05
52,1.3711200000000001,0.006102286267717836,-2.2286267717972638e-05
53,1.3665399999999999,0.007476518982726429,-0.00021651898272638423
54,1.36414,-0.0036040612096074564,0.00016406120960756897
55,1.3587,-0.005402844993391437,0.00010284499339135456
56,1.35022,0.005408100952554507,-2.8100952554566687e-05
57,1.3436599999999999,0.006362286267718207,-2.2286267717972638e-05
58,1.3412399999999998,-0.009623481017273465,-0.00021651898272638423
59,1.33968,-0.011944061209607471,0.00016406120960756897
60,1.3379400000000001,0.0032571550066084532,0.00010284499339135456
61,1.3418999999999999,0.005928100952554805,-2.8100952554566687e-05
62,1.34796,-0.006637713732282138,-2.2286267717972638e-05
63,1.34978,0.001636518982726361,-0.00021651898272638423
64,1.34994,0.008095938790392587,0.00016406120960756897
