,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2966,2021-05-15,0.8833519643085664,0.8318320689710916,0.9051229744487334,0.8833519643085664,0.8833586269270063,-0.016256261044607798,-0.016256261044607798,-0.016256261044607798,-0.007024477945815788,-0.007024477945815788,-0.007024477945815788,-0.009231783098792011,-0.009231783098792011,-0.009231783098792011,0.0,0.0,0.0,0.8670957032639587
2967,2021-05-16,0.8833601368846645,0.8293411156621167,0.904332651176838,0.8833601264332945,0.8834800875966482,-0.016054860125367235,-0.016054860125367235,-0.016054860125367235,-0.007024475509317313,-0.007024475509317313,-0.007024475509317313,-0.009030384616049922,-0.009030384616049922,-0.009030384616049922,0.0,0.0,0.0,0.8673052767592973
2968,2021-05-17,0.8833683094607625,0.8425587763908245,0.9171006447878584,0.883352040488939,0.8836605900527372,-0.005793826978991022,-0.005793826978991022,-0.005793826978991022,0.003009419218229391,0.003009419218229391,0.003009419218229391,-0.008803246197220413,-0.008803246197220413,-0.008803246197220413,0.0,0.0,0.0,0.8775744824817715
2969,2021-05-18,0.8833764820368605,0.8373665660926377,0.9172820988204231,0.8833011369692889,0.8838410718611313,-0.005610527507898284,-0.005610527507898284,-0.005610527507898284,0.0029436019160789173,0.0029436019160789173,0.0029436019160789173,-0.008554129423977201,-0.008554129423977201,-0.008554129423977201,0.0,0.0,0.0,0.8777659545289622
2970,2021-05-19,0.8833846546129585,0.8413435443307525,0.9139025917748247,0.8831567255127377,0.8840212929152383,-0.0057171797559927625,-0.0057171797559927625,-0.0057171797559927625,0.002570047396278109,0.002570047396278109,0.002570047396278109,-0.008287227152270872,-0.008287227152270872,-0.008287227152270872,0.0,0.0,0.0,0.8776674748569657
2971,2021-05-20,0.8833928271890564,0.8383654651277387,0.9152455229726377,0.8830019790827054,0.8842208450346013,-0.005364531801103593,-0.005364531801103593,-0.005364531801103593,0.0026425154665587576,0.0026425154665587576,0.0026425154665587576,-0.00800704726766235,-0.00800704726766235,-0.00800704726766235,0.0,0.0,0.0,0.8780282953879528
2972,2021-05-21,0.8834009997651544,0.8404027177020964,0.9148095716579848,0.8829274663234273,0.8844007944543111,-0.00483491746479162,-0.00483491746479162,-0.00483491746479162,0.002883369457962381,0.002883369457962381,0.002883369457962381,-0.007718286922754001,-0.007718286922754001,-0.007718286922754001,0.0,0.0,0.0,0.8785660823003628
2973,2021-05-22,0.8834091723412524,0.8374211706764432,0.9111626972017615,0.8826573796665149,0.884605301622949,-0.014450178891369994,-0.014450178891369994,-0.014450178891369994,-0.007024477945781665,-0.007024477945781665,-0.007024477945781665,-0.007425700945588332,-0.007425700945588332,-0.007425700945588332,0.0,0.0,0.0,0.8689589934498824
2974,2021-05-23,0.8834173449173504,0.8315865440069248,0.9052658372068223,0.8824073248550208,0.8848143222822649,-0.014158443788029391,-0.014158443788029391,-0.014158443788029391,-0.007024475509305322,-0.007024475509305322,-0.007024475509305322,-0.007133968278724069,-0.007133968278724069,-0.007133968278724069,0.0,0.0,0.0,0.8692589011293209
2975,2021-05-24,0.8834255174934483,0.8413774198563505,0.9220947115360157,0.8822406530225403,0.8850157366291349,-0.00383814114799578,-0.00383814114799578,-0.00383814114799578,0.003009419218243481,0.003009419218243481,0.003009419218243481,-0.006847560366239261,-0.006847560366239261,-0.006847560366239261,0.0,0.0,0.0,0.8795873763454526
2976,2021-05-25,0.8834336900695463,0.8459716595578501,0.9188299471576801,0.8821068358098162,0.8852212639686327,-0.0036270134328849533,-0.0036270134328849533,-0.0036270134328849533,0.0029436019160798427,0.0029436019160798427,0.0029436019160798427,-0.006570615348964796,-0.006570615348964796,-0.006570615348964796,0.0,0.0,0.0,0.8798066766366613
2977,2021-05-26,0.8834418626456443,0.8462846547808521,0.9145600271491452,0.881973018597092,0.8854267913081305,-0.0037367743623371815,-0.0037367743623371815,-0.0037367743623371815,0.0025700473962788355,0.0025700473962788355,0.0025700473962788355,-0.006306821758616017,-0.006306821758616017,-0.006306821758616017,0.0,0.0,0.0,0.8797050882833071
2978,2021-05-27,0.8834500352217424,0.8406401079547885,0.9205508559975563,0.8818392013843679,0.8856323186476283,-0.0034167996578250274,-0.0034167996578250274,-0.0034167996578250274,0.002642515466561734,0.002642515466561734,0.002642515466561734,-0.006059315124386761,-0.006059315124386761,-0.006059315124386761,0.0,0.0,0.0,0.8800332355639173
2979,2021-05-28,0.8834582077978403,0.8411475345643341,0.9207736716109608,0.8817053841716438,0.885880786206988,-0.002947221071375847,-0.002947221071375847,-0.002947221071375847,0.0028833694579626016,0.0028833694579626016,0.0028833694579626016,-0.005830590529338448,-0.005830590529338448,-0.005830590529338448,0.0,0.0,0.0,0.8805109867264646
2980,2021-05-29,0.8834663803739383,0.8315616450610699,0.906830307874122,0.8815715669589196,0.8861726359625367,-0.012646911635349704,-0.012646911635349704,-0.012646911635349704,-0.007024477945793624,-0.007024477945793624,-0.007024477945793624,-0.005622433689556079,-0.005622433689556079,-0.005622433689556079,0.0,0.0,0.0,0.8708194687385886
2981,2021-05-30,0.8834745529500363,0.8344833921175322,0.9086446764256663,0.8814345467887111,0.8864642530500151,-0.012460348099740134,-0.012460348099740134,-0.012460348099740134,-0.007024475509302137,-0.007024475509302137,-0.007024475509302137,-0.005435872590437997,-0.005435872590437997,-0.005435872590437997,0.0,0.0,0.0,0.8710142048502961
2982,2021-05-31,0.8834827255261343,0.8432129413878464,0.9189692199818638,0.881180881882618,0.8867558497907525,-0.0022617318990139452,-0.0022617318990139452,-0.0022617318990139452,0.0030094192182433892,0.0030094192182433892,0.0030094192182433892,-0.005271151117257334,-0.005271151117257334,-0.005271151117257334,0.0,0.0,0.0,0.8812209936271204
2983,2021-06-01,0.8834908981022324,0.8366894726639084,0.9170003950991403,0.880927216976525,0.8870474465314898,-0.002184123562683172,-0.002184123562683172,-0.002184123562683172,0.002943601916088599,0.002943601916088599,0.002943601916088599,-0.005127725478771771,-0.005127725478771771,-0.005127725478771771,0.0,0.0,0.0,0.8813067745395492
2984,2021-06-02,0.8834990706783302,0.8409364712812117,0.9200240615278912,0.8806735520704319,0.8873390432722273,-0.002434236165581632,-0.002434236165581632,-0.002434236165581632,0.0025700473962786932,0.0025700473962786932,0.0025700473962786932,-0.005004283561860326,-0.005004283561860326,-0.005004283561860326,0.0,0.0,0.0,0.8810648345127486
2985,2021-06-03,0.8835072432544282,0.8459092648805129,0.91890968057511,0.8804410310371771,0.8876306400129647,-0.002256271224381447,-0.002256271224381447,-0.002256271224381447,0.0026425154665608583,0.0026425154665608583,0.0026425154665608583,-0.004898786690942305,-0.004898786690942305,-0.004898786690942305,0.0,0.0,0.0,0.8812509720300468
2986,2021-06-04,0.8835154158305262,0.8457851579688566,0.9201685153519553,0.8802618952671236,0.8879222367537022,-0.0019251631597230281,-0.0019251631597230281,-0.0019251631597230281,0.0028833694579488076,0.0028833694579488076,0.0028833694579488076,-0.0048085326176718355,-0.0048085326176718355,-0.0048085326176718355,0.0,0.0,0.0,0.8815902526708032
2987,2021-06-05,0.8835235884066241,0.8380259665057569,0.9064734740414486,0.8799724080084359,0.8882138334944395,-0.011754715898586532,-0.011754715898586532,-0.011754715898586532,-0.007024477945805583,-0.007024477945805583,-0.007024477945805583,-0.00473023795278095,-0.00473023795278095,-0.00473023795278095,0.0,0.0,0.0,0.8717688725080376
2988,2021-06-06,0.8835317609827222,0.8351178782387755,0.9086723914514738,0.8796634380667498,0.8886118532278566,-0.01168461319986788,-0.01168461319986788,-0.01168461319986788,-0.007024475509327535,-0.007024475509327535,-0.007024475509327535,-0.004660137690540345,-0.004660137690540345,-0.004660137690540345,0.0,0.0,0.0,0.8718471477828543
2989,2021-06-07,0.8835399335588202,0.8435964782775891,0.9155382822760237,0.8794033681438261,0.8892551358637691,-0.0015846797651188208,-0.0015846797651188208,-0.0015846797651188208,0.003009419218250387,0.003009419218250387,0.003009419218250387,-0.004594098983369208,-0.004594098983369208,-0.004594098983369208,0.0,0.0,0.0,0.8819552537937014
2990,2021-06-08,0.8835481061349182,0.8477802715573841,0.9219732160453976,0.8791490508047098,0.8898984184996818,-0.0015841439975302794,-0.0015841439975302794,-0.0015841439975302794,0.002943601916085552,0.002943601916085552,0.002943601916085552,-0.004527745913615831,-0.004527745913615831,-0.004527745913615831,0.0,0.0,0.0,0.8819639621373879
2991,2021-06-09,0.8835562787110162,0.8448757312348151,0.9218279770750643,0.8788947334655933,0.8905417011355944,-0.001886544296800017,-0.001886544296800017,-0.001886544296800017,0.0025700473962784838,0.0025700473962784838,0.0025700473962784838,-0.004456591693078501,-0.004456591693078501,-0.004456591693078501,0.0,0.0,0.0,0.8816697344142161
2992,2021-06-10,0.8835644512871141,0.8471263215190327,0.918327458975464,0.8786404161264768,0.8909267479583902,-0.001733659040949914,-0.001733659040949914,-0.001733659040949914,0.0026425154665676875,0.0026425154665676875,0.0026425154665676875,-0.004376174507517602,-0.004376174507517602,-0.004376174507517602,0.0,0.0,0.0,0.8818307922461642
2993,2021-06-11,0.8835726238632122,0.8456057051654653,0.9198164958164198,0.8782578587099684,0.8912476451939698,-0.0013988236608473916,-0.0013988236608473916,-0.0013988236608473916,0.0028833694579490274,0.0028833694579490274,0.0028833694579490274,-0.004282193118796419,-0.004282193118796419,-0.004282193118796419,0.0,0.0,0.0,0.8821738002023648
2994,2021-06-12,0.8835807964393102,0.8373917366187035,0.9114849675009983,0.8778079162960973,0.8915675036507034,-0.011195116290299826,-0.011195116290299826,-0.011195116290299826,-0.007024477945799988,-0.007024477945799988,-0.007024477945799988,-0.0041706383444998375,-0.0041706383444998375,-0.0041706383444998375,0.0,0.0,0.0,0.8723856801490104
