,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2966,2021-05-15,1.1863631120027787,1.1099972846131299,1.2357232443633115,1.186228386779035,1.1863631120027787,-0.01612713511353367,-0.01612713511353367,-0.01612713511353367,-0.0062570129828987955,-0.0062570129828987955,-0.0062570129828987955,-0.009870122130634875,-0.009870122130634875,-0.009870122130634875,0.0,0.0,0.0,1.170235976889245
2967,2021-05-16,1.1864711512560098,1.1118098676445276,1.2383610592124006,1.1856978925687258,1.1865289951081408,-0.017347989200970085,-0.017347989200970085,-0.017347989200970085,-0.006257006168549027,-0.006257006168549027,-0.006257006168549027,-0.011090983032421058,-0.011090983032421058,-0.011090983032421058,0.0,0.0,0.0,1.1691231620550397
2968,2021-05-17,1.1865791905092409,1.1166743076855625,1.2379405773159766,1.185113193395497,1.1869774765733783,-0.009717872577365269,-0.009717872577365269,-0.009717872577365269,0.0025102430902516643,0.0025102430902516643,0.0025102430902516643,-0.012228115667616933,-0.012228115667616933,-0.012228115667616933,0.0,0.0,0.0,1.1768613179318757
2969,2021-05-18,1.186687229762472,1.1207263170299637,1.2326730551776046,1.1845112412242131,1.1876119326522587,-0.01077397495570087,-0.01077397495570087,-0.01077397495570087,0.0024934161711871925,0.0024934161711871925,0.0024934161711871925,-0.01326739112688806,-0.01326739112688806,-0.01326739112688806,0.0,0.0,0.0,1.1759132548067712
2970,2021-05-19,1.186795269015703,1.121457076956414,1.232901252756873,1.1839858034629027,1.1882713050533091,-0.011910328793590183,-0.011910328793590183,-0.011910328793590183,0.0022860729582325334,0.0022860729582325334,0.0022860729582325334,-0.014196401751822716,-0.014196401751822716,-0.014196401751822716,0.0,0.0,0.0,1.1748849402221129
2971,2021-05-20,1.1869033082689344,1.1104126417641818,1.2396596662290449,1.1833694950260225,1.1889314342679718,-0.01236111979290616,-0.01236111979290616,-0.01236111979290616,0.0026435666764064933,0.0026435666764064933,0.0026435666764064933,-0.015004686469312653,-0.015004686469312653,-0.015004686469312653,0.0,0.0,0.0,1.1745421884760283
2972,2021-05-21,1.1870113475221655,1.1184395555337232,1.235139985355507,1.182492564276152,1.1895926825971224,-0.013103195835378808,-0.013103195835378808,-0.013103195835378808,0.0025807202553488856,0.0025807202553488856,0.0025807202553488856,-0.015683916090727692,-0.015683916090727692,-0.015683916090727692,0.0,0.0,0.0,1.1739081516867866
2973,2021-05-22,1.1871193867753964,1.1017340312794173,1.2215360032766724,1.1815485611477612,1.1903926343247933,-0.0224850477570332,-0.0224850477570332,-0.0224850477570332,-0.006257012982869042,-0.006257012982869042,-0.006257012982869042,-0.01622803477416416,-0.01622803477416416,-0.01622803477416416,0.0,0.0,0.0,1.164634339018363
2974,2021-05-23,1.1872274260286277,1.1012906624809953,1.226059236528424,1.1804105483347855,1.191380060004029,-0.022890361008909538,-0.022890361008909538,-0.022890361008909538,-0.006257006168538776,-0.006257006168538776,-0.006257006168538776,-0.016633354840370766,-0.016633354840370766,-0.016633354840370766,0.0,0.0,0.0,1.1643370650197182
2975,2021-05-24,1.1873354652818588,1.1096028434364915,1.2326588075433067,1.1792725355218105,1.1921864040644725,-0.014388360094475689,-0.014388360094475689,-0.014388360094475689,0.002510243090263536,0.002510243090263536,0.002510243090263536,-0.016898603184739226,-0.016898603184739226,-0.016898603184739226,0.0,0.0,0.0,1.1729471051873832
2976,2021-05-25,1.18744350453509,1.11294038157837,1.2294950514918708,1.1781345227088351,1.1931234762753906,-0.014531502442481749,-0.014531502442481749,-0.014531502442481749,0.0024934161711878777,0.0024934161711878777,0.0024934161711878777,-0.01702491861366963,-0.01702491861366963,-0.01702491861366963,0.0,0.0,0.0,1.1729120020926083
2977,2021-05-26,1.187551543788321,1.1110694349760635,1.2315044817846024,1.1769965098958604,1.1939868219828338,-0.014729727569244736,-0.014729727569244736,-0.014729727569244736,0.0022860729582321734,0.0022860729582321734,0.0022860729582321734,-0.01701580052747691,-0.01701580052747691,-0.01701580052747691,0.0,0.0,0.0,1.1728218162190762
2978,2021-05-27,1.1876595830415522,1.115572566424195,1.2393830412753242,1.1758584970828847,1.1948594071734693,-0.014233443771399483,-0.014233443771399483,-0.014233443771399483,0.0026435666764090845,0.0026435666764090845,0.0026435666764090845,-0.01687701044780857,-0.01687701044780857,-0.01687701044780857,0.0,0.0,0.0,1.1734261392701526
2979,2021-05-28,1.1877676222947833,1.1167631785230132,1.2257504010293807,1.1747204842699097,1.1957955031830911,-0.014035708664522552,-0.014035708664522552,-0.014035708664522552,0.0025807202553486705,0.0025807202553486705,0.0025807202553486705,-0.016616428919871223,-0.016616428919871223,-0.016616428919871223,0.0,0.0,0.0,1.1737319136302606
2980,2021-05-29,1.1878756615480144,1.1070766322297103,1.227583890212215,1.173582471456934,1.1962653135561572,-0.022500884267278465,-0.022500884267278465,-0.022500884267278465,-0.006257012982879312,-0.006257012982879312,-0.006257012982879312,-0.016243871284399154,-0.016243871284399154,-0.016243871284399154,0.0,0.0,0.0,1.165374777280736
2981,2021-05-30,1.1879837008012455,1.1014758438526553,1.225992660879029,1.1724444586439584,1.1971038535532161,-0.02202787285757803,-0.02202787285757803,-0.02202787285757803,-0.006257006168535848,-0.006257006168535848,-0.006257006168535848,-0.015770866689042182,-0.015770866689042182,-0.015770866689042182,0.0,0.0,0.0,1.1659558279436675
