,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2966,2021-05-15,1.5366272919674966,1.4662915517970727,1.6066276237122725,1.536627207960902,1.5366273116880773,-0.0031481717440154447,-0.0031481717440154447,-0.0031481717440154447,0.00536156075011636,0.00536156075011636,0.00536156075011636,-0.008509732494131804,-0.008509732494131804,-0.008509732494131804,0.0,0.0,0.0,1.5334791202234812
2967,2021-05-16,1.5366880341481781,1.4667909615395531,1.6129391764955896,1.5365930104985894,1.536710920423801,-0.0031790563415224848,-0.0031790563415224848,-0.0031790563415224848,0.005361563553647054,0.005361563553647054,0.005361563553647054,-0.008540619895169538,-0.008540619895169538,-0.008540619895169538,0.0,0.0,0.0,1.5335089778066557
2968,2021-05-17,1.5367487763288599,1.4560560081493803,1.6039712953757195,1.5364403680913166,1.5370944644645959,-0.010408537769643407,-0.010408537769643407,-0.010408537769643407,-0.0018915950871363969,-0.0018915950871363969,-0.0018915950871363969,-0.00851694268250701,-0.00851694268250701,-0.00851694268250701,0.0,0.0,0.0,1.5263402385592164
2969,2021-05-18,1.5368095185095416,1.4582165803961598,1.6084275218766089,1.536280737839475,1.5377504137200249,-0.010460126992614486,-0.010460126992614486,-0.010460126992614486,-0.0020221672367792165,-0.0020221672367792165,-0.0020221672367792165,-0.00843795975583527,-0.00843795975583527,-0.00843795975583527,0.0,0.0,0.0,1.526349391516927
2970,2021-05-19,1.5368702606902231,1.45382656387133,1.5970247420719648,1.5360327012011061,1.5381782813867697,-0.010831736715281131,-0.010831736715281131,-0.010831736715281131,-0.0025276056478947813,-0.0025276056478947813,-0.0025276056478947813,-0.00830413106738635,-0.00830413106738635,-0.00830413106738635,0.0,0.0,0.0,1.526038523974942
2971,2021-05-20,1.536931002870905,1.4550677177172768,1.6029607384921858,1.535854777629345,1.5385252152069966,-0.010436423137673527,-0.010436423137673527,-0.010436423137673527,-0.0023193288407798167,-0.0023193288407798167,-0.0023193288407798167,-0.008117094296893711,-0.008117094296893711,-0.008117094296893711,0.0,0.0,0.0,1.5264945797332314
2972,2021-05-21,1.5369917450515866,1.4531533623040163,1.6054546205086473,1.5356770179248982,1.5390588658344204,-0.009842041344413934,-0.009842041344413934,-0.009842041344413934,-0.001962427491156386,-0.001962427491156386,-0.001962427491156386,-0.007879613853257549,-0.007879613853257549,-0.007879613853257549,0.0,0.0,0.0,1.5271497037071726
2973,2021-05-22,1.5370524872322682,1.4634163391912112,1.6070953989320924,1.5353482179261362,1.5395950822919433,-0.002233943342527222,-0.002233943342527222,-0.002233943342527222,0.0053615607500912725,0.0053615607500912725,0.0053615607500912725,-0.007595504092618495,-0.007595504092618495,-0.007595504092618495,0.0,0.0,0.0,1.534818543889741
2974,2021-05-23,1.53711322941295,1.4622655274728262,1.6097432092854966,1.5348733943675004,1.5402054169116761,-0.0019079656959745085,-0.0019079656959745085,-0.0019079656959745085,0.005361563553638054,0.005361563553638054,0.005361563553638054,-0.007269529249612563,-0.007269529249612563,-0.007269529249612563,0.0,0.0,0.0,1.5352052637169755
2975,2021-05-24,1.5371739715936314,1.4475090309266045,1.610010576037756,1.5347000051953763,1.5413700103337968,-0.00879887819603314,-0.00879887819603314,-0.00879887819603314,-0.0018915950871469646,-0.0018915950871469646,-0.0018915950871469646,-0.0069072831088861746,-0.0069072831088861746,-0.0069072831088861746,0.0,0.0,0.0,1.5283750933975984
2976,2021-05-25,1.537234713774313,1.4571658352698824,1.6055109360884607,1.5344195256735047,1.541916315978241,-0.008537219121816717,-0.008537219121816717,-0.008537219121816717,-0.002022167236780404,-0.002022167236780404,-0.002022167236780404,-0.0065150518850363125,-0.0065150518850363125,-0.0065150518850363125,0.0,0.0,0.0,1.5286974946524963
2977,2021-05-26,1.5372954559549947,1.457909553785546,1.6030366146541568,1.534026600291284,1.5424057510454503,-0.008627269768982095,-0.008627269768982095,-0.008627269768982095,-0.00252760564789405,-0.00252760564789405,-0.00252760564789405,-0.0060996641210880435,-0.0060996641210880435,-0.0060996641210880435,0.0,0.0,0.0,1.5286681861860125
2978,2021-05-27,1.5373561981356765,1.4608083858060836,1.6025768457610041,1.5336336815980678,1.5428951861126594,-0.007987660492138882,-0.007987660492138882,-0.007987660492138882,-0.002319328840781653,-0.002319328840781653,-0.002319328840781653,-0.005668331651357232,-0.005668331651357232,-0.005668331651357232,0.0,0.0,0.0,1.5293685376435375
2979,2021-05-28,1.537416940316358,1.4613078276235234,1.5982567661369402,1.5332429860666896,1.543384621179869,-0.007190913291047226,-0.007190913291047226,-0.007190913291047226,-0.0019624274911566424,-0.0019624274911566424,-0.0019624274911566424,-0.005228485799890583,-0.005228485799890583,-0.005228485799890583,0.0,0.0,0.0,1.5302260270253107
2980,2021-05-29,1.5374776824970398,1.467488530626844,1.612096159195381,1.5328522905353117,1.5438740562470787,0.0005739477508887936,0.0005739477508887936,0.0005739477508887936,0.005361560750100306,0.005361560750100306,0.005361560750100306,-0.004787612999211513,-0.004787612999211513,-0.004787612999211513,0.0,0.0,0.0,1.5380516302479286
2981,2021-05-30,1.5375384246777215,1.467861378590724,1.6157561039845094,1.5321540965920413,1.5443634913142879,0.001008469635738638,0.001008469635738638,0.001008469635738638,0.005361563553635921,0.005361563553635921,0.005361563553635921,-0.004353093917897283,-0.004353093917897283,-0.004353093917897283,0.0,0.0,0.0,1.5385468943134601
2982,2021-05-31,1.537599166858403,1.4634914681569047,1.6016214646234728,1.530679153127577,1.5450112756024608,-0.005823645071140549,-0.005823645071140549,-0.005823645071140549,-0.001891595087146654,-0.001891595087146654,-0.001891595087146654,-0.003932049983993895,-0.003932049983993895,-0.003932049983993895,0.0,0.0,0.0,1.5317755217872624
2983,2021-06-01,1.5376599090390848,1.4532904554561819,1.6084536288319238,1.5292042096631127,1.5460988536077431,-0.0055533681286300965,-0.0055533681286300965,-0.0055533681286300965,-0.002022167236784597,-0.002022167236784597,-0.002022167236784597,-0.0035312008918454998,-0.0035312008918454998,-0.0035312008918454998,0.0,0.0,0.0,1.5321065409104546
2984,2021-06-02,1.5377206512197663,1.4651720768912695,1.6002505200215675,1.5280907640717818,1.5471864316130257,-0.005684341940627434,-0.005684341940627434,-0.005684341940627434,-0.0025276056478941693,-0.0025276056478941693,-0.0025276056478941693,-0.0031567362927332645,-0.0031567362927332645,-0.0031567362927332645,0.0,0.0,0.0,1.532036309279139
2985,2021-06-03,1.5377813934004478,1.463875327549949,1.6106359173582434,1.527628618356733,1.5482740096183085,-0.005133533247252215,-0.005133533247252215,-0.005133533247252215,-0.0023193288407802803,-0.0023193288407802803,-0.0023193288407802803,-0.002814204406471935,-0.002814204406471935,-0.002814204406471935,0.0,0.0,0.0,1.5326478601531957
2986,2021-06-04,1.5378421355811296,1.4562721506605603,1.6031580495927655,1.5274021396473938,1.5493615876235909,-0.004470847257302243,-0.004470847257302243,-0.004470847257302243,-0.0019624274911456403,-0.0019624274911456403,-0.0019624274911456403,-0.0025084197661566026,-0.0025084197661566026,-0.0025084197661566026,0.0,0.0,0.0,1.5333712883238273
2987,2021-06-05,1.5379028777618113,1.465533670937823,1.6150766553840346,1.5273012561791564,1.5503896388231448,0.003118169013396909,0.003118169013396909,0.003118169013396909,0.00536156075010934,0.00536156075010934,0.00536156075010934,-0.002243391736712431,-0.002243391736712431,-0.002243391736712431,0.0,0.0,0.0,1.5410210467752083
2988,2021-06-06,1.5379636199424929,1.4752583846746805,1.6144606638589059,1.527200372710919,1.5511412199158081,0.0033392887073351225,0.0033392887073351225,0.0033392887073351225,0.005361563553654145,0.005361563553654145,0.005361563553654145,-0.0020222748463190224,-0.0020222748463190224,-0.0020222748463190224,0.0,0.0,0.0,1.541302908649828
2989,2021-06-07,1.5380243621231746,1.4567493178356468,1.605876459899916,1.5271023556419818,1.5518926205576493,-0.0037389364422148567,-0.0037389364422148567,-0.0037389364422148567,-0.0018915950871517821,-0.0018915950871517821,-0.0018915950871517821,-0.001847341355063074,-0.001847341355063074,-0.001847341355063074,0.0,0.0,0.0,1.5342854256809597
2990,2021-06-08,1.5380851043038561,1.4615784213917957,1.6040966270414359,1.5269195863983143,1.5526003123561132,-0.003742143111255268,-0.003742143111255268,-0.003742143111255268,-0.0020221672367828503,-0.0020221672367828503,-0.0020221672367828503,-0.0017199758744724178,-0.0017199758744724178,-0.0017199758744724178,0.0,0.0,0.0,1.534342961192601
