,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2966,2021-05-15,125.70854020315544,120.10329172301898,134.83829813730864,125.70854020315544,125.70854020315544,1.7658925700709895,1.7658925700709895,1.7658925700709895,1.5570160882605333,1.5570160882605333,1.5570160882605333,0.2088764818104564,0.2088764818104564,0.2088764818104564,0.0,0.0,0.0,127.47443277322643
2967,2021-05-16,125.71339609668065,120.03883677491436,134.87689242571878,125.71246699140241,125.71339609668065,1.6674566051676527,1.6674566051676527,1.6674566051676527,1.5570163576385307,1.5570163576385307,1.5570163576385307,0.11044024752912203,0.11044024752912203,0.11044024752912203,0.0,0.0,0.0,127.38085270184831
2968,2021-05-17,125.71825199020586,117.22978008220035,132.36905304293458,125.7151112911939,125.71831670637668,-0.6262554641964849,-0.6262554641964849,-0.6262554641964849,-0.6427764213407178,-0.6427764213407178,-0.6427764213407178,0.0165209571442329,0.0165209571442329,0.0165209571442329,0.0,0.0,0.0,125.09199652600937
2969,2021-05-18,125.72310788373106,117.60390449985883,133.17523915400548,125.69363232920794,125.75902606751877,-0.7108185168585297,-0.7108185168585297,-0.7108185168585297,-0.6388142251989336,-0.6388142251989336,-0.6388142251989336,-0.07200429165959613,-0.07200429165959613,-0.07200429165959613,0.0,0.0,0.0,125.01228936687254
2970,2021-05-19,125.72796377725628,117.22855264958552,132.91560657641077,125.66917456016184,125.8024417320591,-0.7733112820730997,-0.7733112820730997,-0.7733112820730997,-0.6189249890843203,-0.6189249890843203,-0.6189249890843203,-0.15438629298877954,-0.15438629298877954,-0.15438629298877954,0.0,0.0,0.0,124.95465249518318
2971,2021-05-20,125.73281967078148,117.28239570250372,132.37589176604484,125.64471679111573,125.82862497349869,-0.8291213905375151,-0.8291213905375151,-0.8291213905375151,-0.5991036628421456,-0.5991036628421456,-0.5991036628421456,-0.23001772769536952,-0.23001772769536952,-0.23001772769536952,0.0,0.0,0.0,124.90369828024397
2972,2021-05-21,125.73767556430668,116.89575815527817,132.54000363152244,125.62025902206963,125.86638733530224,-0.9128568706116816,-0.9128568706116816,-0.9128568706116816,-0.6144131474274507,-0.6144131474274507,-0.6144131474274507,-0.29844372318423096,-0.29844372318423096,-0.29844372318423096,0.0,0.0,0.0,124.82481869369501
2973,2021-05-22,125.74253145783189,119.57295826211379,134.9151845926856,125.59986812424563,125.91034816928962,1.1976473475731289,1.1976473475731289,1.1976473475731289,1.55701608825303,1.55701608825303,1.55701608825303,-0.35936874067990127,-0.35936874067990127,-0.35936874067990127,0.0,0.0,0.0,126.94017880540501
2974,2021-05-23,125.7473873513571,119.35126785232104,134.6615674123766,125.5833525390042,125.95430900327703,1.1443567121808462,1.1443567121808462,1.1443567121808462,1.5570163576358678,1.5570163576358678,1.5570163576358678,-0.41265964545502126,-0.41265964545502126,-0.41265964545502126,0.0,0.0,0.0,126.89174406353796
2975,2021-05-24,125.75224324488231,116.72844477030573,131.64771158049913,125.56683695376275,125.99826983726444,-1.1011213331277574,-1.1011213331277574,-1.1011213331277574,-0.6427764213438455,-0.6427764213438455,-0.6427764213438455,-0.45834491178391196,-0.45834491178391196,-0.45834491178391196,0.0,0.0,0.0,124.65112191175456
