,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2967,2021-05-16,125.71339609668065,120.1377100431664,135.44595333404777,125.71339609668065,125.72239353985988,1.6674566051676527,1.6674566051676527,1.6674566051676527,1.5570163576385307,1.5570163576385307,1.5570163576385307,0.11044024752912203,0.11044024752912203,0.11044024752912203,0.0,0.0,0.0,127.38085270184831
2968,2021-05-17,125.71825199020586,117.75690080526796,132.3031073494518,125.70869907090561,125.76004017137319,-0.6262554641964849,-0.6262554641964849,-0.6262554641964849,-0.6427764213407178,-0.6427764213407178,-0.6427764213407178,0.0165209571442329,0.0165209571442329,0.0165209571442329,0.0,0.0,0.0,125.09199652600937
2969,2021-05-18,125.72310788373106,117.26866967767155,132.29376546887616,125.68542026497106,125.82397566537388,-0.7108185168585297,-0.7108185168585297,-0.7108185168585297,-0.6388142251989336,-0.6388142251989336,-0.6388142251989336,-0.07200429165959613,-0.07200429165959613,-0.07200429165959613,0.0,0.0,0.0,125.01228936687254
2970,2021-05-19,125.72796377725628,117.62207377655879,132.86559990295453,125.66214145903652,125.87676770439802,-0.7733112820730997,-0.7733112820730997,-0.7733112820730997,-0.6189249890843203,-0.6189249890843203,-0.6189249890843203,-0.15438629298877954,-0.15438629298877954,-0.15438629298877954,0.0,0.0,0.0,124.95465249518318
2971,2021-05-20,125.73281967078148,117.25560072224455,132.3928031936757,125.63886265310197,125.93329210831297,-0.8291213905375151,-0.8291213905375151,-0.8291213905375151,-0.5991036628421456,-0.5991036628421456,-0.5991036628421456,-0.23001772769536952,-0.23001772769536952,-0.23001772769536952,0.0,0.0,0.0,124.90369828024397
2972,2021-05-21,125.73767556430668,118.03692340956637,133.28134896676144,125.61558384716741,125.98728062640778,-0.9128568706116816,-0.9128568706116816,-0.9128568706116816,-0.6144131474274507,-0.6144131474274507,-0.6144131474274507,-0.29844372318423096,-0.29844372318423096,-0.29844372318423096,0.0,0.0,0.0,124.82481869369501
2973,2021-05-22,125.74253145783189,119.17344878568261,134.40859475213693,125.59230504123288,126.06489922070729,1.1976473475731289,1.1976473475731289,1.1976473475731289,1.55701608825303,1.55701608825303,1.55701608825303,-0.35936874067990127,-0.35936874067990127,-0.35936874067990127,0.0,0.0,0.0,126.94017880540501
2974,2021-05-23,125.7473873513571,119.52122071036739,135.1165984969016,125.56902623529834,126.11909939348114,1.1443567121808462,1.1443567121808462,1.1443567121808462,1.5570163576358678,1.5570163576358678,1.5570163576358678,-0.41265964545502126,-0.41265964545502126,-0.41265964545502126,0.0,0.0,0.0,126.89174406353796
2975,2021-05-24,125.75224324488231,117.10563861471132,131.9037742760671,125.54574742936379,126.20823501012065,-1.1011213331277574,-1.1011213331277574,-1.1011213331277574,-0.6427764213438455,-0.6427764213438455,-0.6427764213438455,-0.45834491178391196,-0.45834491178391196,-0.45834491178391196,0.0,0.0,0.0,124.65112191175456
2976,2021-05-25,125.75709913840751,117.6111845693028,132.2193024716664,125.49991242513701,126.28109717643486,-1.1354242366970915,-1.1354242366970915,-1.1354242366970915,-0.6388142251991775,-0.6388142251991775,-0.6388142251991775,-0.4966100114979139,-0.4966100114979139,-0.4966100114979139,0.0,0.0,0.0,124.62167490171042
